"Binaria","Ordinal","rpb","pvalue","Bin_0","Bin_1","Missing"
"OutraDoenca","IDADE",0.438239654571509,1.51376045372405e-06,119,69,14
"OutraDoenca","BPI_3_v1",0.18405456221906,0.0385843393242309,126,79,31
"OutraDoenca","BPI_5_v1",0.20709527094395,0.0197610935057642,126,79,31
"OutraDoenca","BPI - Habilidade de caminhar",0.250776574089406,0.0195280157743874,83,56,16
"OutraDoenca","Oswestry2_v1",0.180631418072453,0.0449272800016687,125,76,31
"Dor nas costas","Quantidade de cirurgias na coluna",0.351023058460838,0.00140435112184642,55,74,17
"Dor nas costas","Tempo com a dor nas costas",0.6942251806513,9.87601917593397e-11,37,100,5
"Dor nas costas","Andar_velocidade",-0.39518327789799,0.000495052226768278,39,93,3
"Dor nas costas","Dor_costas_VAS",0.9999,2.95815319671983e-48,69,112,0
"Dor nas costas","Intensidade da dor nas pernas",0.403336428136101,4.64847623305776e-06,77,124,1
"Dor nas costas","BPI_3_v1",0.437429401220202,4.10404229686049e-07,79,128,29
"Dor nas costas","BPI_4_v1",0.382860131968008,1.08770281658512e-05,79,128,29
"Dor nas costas","BPI_5_v1",0.415632730487017,1.61430859484926e-06,79,128,29
"Dor nas costas","Intensidade da dor no momento",0.980412947800817,5.59890763225349e-23,36,91,4
"Dor nas costas","Oswestry1_v1",0.298485939955598,0.000808024532963676,76,126,30
"Dor nas costas","Oswestry2_v1",0.29994874741216,0.00076011832247663,76,126,30
"Dor nas costas","Oswestry3_v1",0.214569497705962,0.0167675698132687,76,126,30
"Dor nas costas","Oswestry4_v1",0.267418272007985,0.002763343135375,76,126,30
"Dor nas costas","Oswestry5_v1",0.198282208123917,0.0272525097680687,76,126,30
"Dor nas costas","Oswestry6_v1",0.219602519747768,0.0143369187389967,76,126,30
"Dor nas costas","Oswestry7_v1",0.248791571965719,0.00543278302484067,76,126,30
"Dor nas costas","Oswestry8_v1",0.21170091898799,0.0183076711854943,76,126,30
"Dor nas costas","Oswestry9_v1",0.258040524642542,0.00390559602758833,76,126,30
"Dor nas costas","Oswestry10_v1",0.205416650598464,0.0221167027459703,76,126,30
"Dor nas costas","Somatoria_Owestry",0.260412112044652,0.00358228267512483,76,126,30
"Dor nas costas","SF12_M1_1_v1",0.205208793837883,0.0222535875377312,76,126,30
"Dor nas costas","SF12_M1_2_v1",-0.335708944455789,0.000155427778142115,76,126,30
"Dor nas costas","SF12_M1_3_v1",-0.256488728323266,0.00413115042864512,76,126,30
"Dor nas costas","SF12_M1_4_v1",-0.278820552149209,0.00178638497413413,76,126,30
"Dor nas costas","SF12_M1_5_v1",-0.315819522079328,0.000384252609351167,76,126,30
"Dor nas costas","SF12_M1_6_v1",-0.251295158997682,0.00497388159072548,76,126,30
"Dor nas costas","SF12_M1_7_v1",-0.265983962275044,0.0029156758813984,76,126,30
"Dor nas costas","SF12_M1_8_v1",0.350686575879759,7.56995820182395e-05,76,126,30
"Dor nas costas","SF12_M1_9_v1",-0.340319027680549,0.000124992356473823,76,126,30
"Dor nas costas","SF12_M1_10_v1",-0.321130448096409,0.000303425497637898,76,126,30
"Dor nas costas","SF12_M1_11_v1",-0.347590554081354,8.80749530424324e-05,76,126,30
"Dor nas costas","SF12_M1_12_v1",-0.320996999585607,0.00030524635253395,76,126,30
"Dor nas pernas","Há quanto tempo em São Paulo se de outro local",0.708316064797026,0.00574330691663146,16,8,1
"Dor nas pernas","Quantidade de cirurgias na coluna",0.519767457414949,1.02870712673533e-05,93,32,21
"Dor nas pernas","Tempo com a dor nas costas",0.313033674860769,0.0037775032459609,79,56,7
"Dor nas pernas","Tempo com dor que irradia p/ as pernas",0.78301751266349,1.0155382984486e-15,78,57,6
"Dor nas pernas","Andar_velocidade",-0.47157495818379,1.11449228507307e-05,76,55,4
"Dor nas pernas","Dor_costas_VAS",0.486730369929579,1.9037405433355e-07,117,62,2
"Dor nas pernas","Intensidade da dor nas pernas",0.9999,3.3984042461885e-87,138,63,1
"Dor nas pernas","BPI_3_v1",0.375917997010811,2.95415716375152e-05,139,65,32
"Dor nas pernas","BPI_4_v1",0.414752346540182,3.6383582233239e-06,139,65,32
"Dor nas pernas","BPI_5_v1",0.418344462422452,2.96265714825371e-06,139,65,32
"Dor nas pernas","Intensidade da dor no momento",0.46120768173004,2.30815570899815e-05,72,55,4
"Dor nas pernas","BPI_8_v1",-0.224914455256748,0.0333190624386204,86,58,16
"Dor nas pernas","Oswestry1_v1",0.303773189218174,0.000879209265980891,135,65,32
"Dor nas pernas","Oswestry2_v1",0.203309962994889,0.027163471284477,135,65,32
"Dor nas pernas","Oswestry7_v1",0.241427108143923,0.00853642098796953,135,65,32
"Dor nas pernas","Oswestry9_v1",0.193529856431141,0.0355829482551547,135,65,32
"Dor nas pernas","Oswestry10_v1",0.184876261871784,0.0447817778927855,135,65,32
"Dor nas pernas","Somatoria_Owestry",0.20008446998309,0.0297287089490044,135,65,32
"Dor nas pernas","SF12_M1_2_v1",-0.281403327431296,0.0021022766617637,135,65,32
"Dor nas pernas","SF12_M1_3_v1",-0.303847167695474,0.000876584117878658,135,65,32
"Dor nas pernas","SF12_M1_4_v1",-0.247317437255184,0.00702975440189783,135,65,32
"Dor nas pernas","SF12_M1_5_v1",-0.25899730308259,0.00472402886328224,135,65,32
"Dor nas pernas","SF12_M1_6_v1",-0.250702203326543,0.0062756016500596,135,65,32
"Dor nas pernas","SF12_M1_7_v1",-0.287860664577196,0.001645380031211,135,65,32
"Dor nas pernas","SF12_M1_8_v1",0.20989296401957,0.0225113468142339,135,65,32
"Dor nas pernas","SF12_M1_9_v1",-0.299169045682445,0.00105756285168483,135,65,32
"Dor nas pernas","SF12_M1_10_v1",-0.284148026960534,0.00189555209957478,135,65,32
"Dor nas pernas","SF12_M1_11_v1",-0.273344000855725,0.0028333589484698,135,65,32
"Dor nas pernas","SF12_M1_12_v1",-0.238306651795795,0.00944540403538263,135,65,32
"Retornar_trabalho","Quantidade de cirurgias na coluna",0.626308817664788,0.000145292755043058,118,9,19
"Retornar_trabalho","Trabalho_Cansativo",-0.496861416188511,0.000173064240515474,105,20,14
"Retornar_trabalho","Tempo com a dor nas costas",0.26601138225881,0.0444111033426357,108,21,13
"Retornar_trabalho","Andar_velocidade",-0.38323096967719,0.00554828233192954,105,18,12
"Retornar_trabalho","Dor_costas_VAS",0.261633337495244,0.0382335893398266,145,20,16
"Retornar_trabalho","Intensidade da dor nas pernas",0.382547347569216,0.0018247641656503,161,20,21
"Retornar_trabalho","IDADE",0.514937437321455,2.33638256951684e-05,146,21,35
"Retornar_trabalho","BPI_5_v1",0.245746836423351,0.0385883148873401,183,21,32
"Retornar_trabalho","Oswestry2_v1",0.271448960543001,0.0248666412692964,179,20,33
"Retornar_trabalho","SF12_M1_1_v1",0.241947359481742,0.045825667166709,179,20,33
"Retornar_trabalho","SF12_M1_2_v1",-0.292088962511138,0.0156696208472147,179,20,33
"Retornar_trabalho","SF12_M1_3_v1",-0.336095477247564,0.00531333911445649,179,20,33
"Retornar_trabalho","SF12_M1_4_v1",-0.294271906225926,0.0148977458224463,179,20,33
"Retornar_trabalho","SF12_M1_5_v1",-0.332907515253391,0.00577243916708849,179,20,33
"Retornar_trabalho","SF12_M1_6_v1",-0.308548386096349,0.0106212685904712,179,20,33
"Retornar_trabalho","SF12_M1_7_v1",-0.332193849586768,0.00587995413151205,179,20,33
"Retornar_trabalho","SF12_M1_8_v1",0.264511444122224,0.0288581550018702,179,20,33
"Retornar_trabalho","SF12_M1_11_v1",-0.296256186948141,0.0142251728469745,179,20,33
"Masc","Quantidade de cirurgias na coluna",0.210601318646411,0.0492359389414252,50,96,0
"Masc","Licenca_Tempo",-0.9999,0.000170946498870242,2,4,0
"Masc","Dor_costas_VAS",0.229148470614245,0.0179832463061409,58,123,0
"Masc","BPI - Humor",0.243910405611429,0.0183239811436106,54,101,0
"Masc","BPI - Habilidade de caminhar",0.274145981596485,0.00786253196723831,54,101,0
"Masc","BPI - Trabalho",0.223525168477491,0.030876672811594,54,101,0
"Masc","BPI - Relacionamento com outras pessoas",0.338243495829905,0.000967574477444738,54,101,0
"Masc","BPI - Sono",0.238165164574426,0.0213098110770342,54,101,0
"Masc","BPI - Habilidade para apreciar a vida",0.216830256367444,0.0363446637199698,54,101,0
"Fem","Quantidade de cirurgias na coluna",-0.210601318646411,0.0492359389414252,96,50,0
"Fem","Licenca_Tempo",0.9999,0.000170946498870242,4,2,0
"Fem","Dor_costas_VAS",-0.229148470614245,0.0179832463061409,123,58,0
"Fem","BPI - Humor",-0.243910405611429,0.0183239811436106,101,54,0
"Fem","BPI - Habilidade de caminhar",-0.274145981596485,0.00786253196723831,101,54,0
"Fem","BPI - Trabalho",-0.223525168477491,0.030876672811594,101,54,0
"Fem","BPI - Relacionamento com outras pessoas",-0.338243495829905,0.000967574477444738,101,54,0
"Fem","BPI - Sono",-0.238165164574426,0.0213098110770342,101,54,0
"Fem","BPI - Habilidade para apreciar a vida",-0.216830256367444,0.0363446637199698,101,54,0
"Casado/Amasiaado","Trabalho_Cansativo",0.283597579391937,0.00966868539538357,77,55,7
"Casado/Amasiaado","IDADE",-0.35275312139268,6.39425903450988e-05,115,84,3
"Casado/Amasiaado","BPI - Atividde geral",-0.269489989197,0.014121901499778,74,57,24
"Casado/Amasiaado","BPI - Humor",-0.221601559832144,0.0443966546055348,74,57,24
"Casado/Amasiaado","BPI - Habilidade de caminhar",-0.323579748523521,0.00305245160814506,74,57,24
"Casado/Amasiaado","BPI - Relacionamento com outras pessoas",-0.220456770587985,0.0455243214790281,74,57,24
"Casado/Amasiaado","BPI - Sono",-0.318044940238188,0.00361417149804298,74,57,24
"Casado/Amasiaado","BPI - Habilidade para apreciar a vida",-0.254117585319103,0.0208267445607987,74,57,24
"Casado/Amasiaado","Oswestry8_v1",0.209528578168619,0.0204650897597221,110,84,38
"Casado/Amasiaado","Oswestry10_v1",0.184676373820081,0.0413912885666702,110,84,38
"Casado/Amasiaado","SF12_M1_12_v1",-0.191381498445543,0.0344728343223629,110,84,38
"Separado_Divorciado","IDADE",0.514432595877746,0.0012888711234168,191,8,3
"X4","Intensidade da dor no momento",-0.49204211309925,0.0412666954417034,128,3,0
"X4","SF12_M1_2_v1",-0.672123420402824,0.0030361587465436,191,3,38
"X5","Andar_velocidade",0.558513029116106,0.0449633159362273,131,2,2
"X6","Quantidade de cirurgias na coluna",0.460426369116753,0.0184178868781708,105,6,35
"X6","Andar_velocidade",-0.490720037462136,0.00298905698138953,124,9,2
"X6","IDADE",0.616876584153187,8.40946277914887e-06,187,12,3
"X6","BPI - Sono",0.366193243744753,0.0283590368188428,122,9,24
"Livrar_costas","Tempo com dor que irradia p/ as pernas",-0.365861037392877,0.0171451999858998,14,92,35
"Livrar_costas","Intensidade da dor nas pernas",-0.602025887717273,2.09735193644299e-05,15,110,77
"Livrar_perna","Tempo com dor que irradia p/ as pernas",0.365861037392877,0.0171451999858998,92,14,35
"Livrar_perna","Intensidade da dor nas pernas",0.667877532530171,3.09341328769103e-06,111,14,77
"D15","Intensidade da dor nas pernas",0.42491216997683,0.0192557171328524,120,7,75
"D15","SF12_M1_10_v1",-0.49506947606827,0.00603793494566534,122,7,103
"D16","Tempo com a dor nas costas",0.296832609598097,0.0258529770552395,111,20,11
"D16","Tempo com dor que irradia p/ as pernas",0.310234939614788,0.0197460411895717,111,20,10
"D16","Dor_costas_VAS",0.359307016318413,0.00705598709797271,108,20,53
"D16","Intensidade da dor nas pernas",0.580728281115322,8.37147944387079e-06,107,20,75
"D16","BPI_3_v1",0.407906976204419,0.00196659144382818,112,20,104
"D16","BPI_4_v1",0.404718235866542,0.00213966616106531,112,20,104
"D16","BPI_5_v1",0.519744114925973,6.5585304874924e-05,112,20,104
"D16","Intensidade da dor no momento",0.386874384110593,0.00344945358257077,111,20,0
"D16","Oswestry1_v1",0.303271837044182,0.0232728679070683,109,20,103
"D16","Oswestry2_v1",0.306096135936008,0.0219924817160219,109,20,103
"D16","Oswestry4_v1",0.293743131149952,0.0280750876622634,109,20,103
"D16","Oswestry8_v1",0.272538636843689,0.0418545121310861,109,20,103
"D16","SF12_M1_1_v1",0.383787759495584,0.00386012452832914,109,20,103
"D16","SF12_M1_2_v1",-0.28270013996445,0.0346722120196134,109,20,103
"D16","SF12_M1_3_v1",-0.291800986706479,0.0291511121871035,109,20,103
"D16","SF12_M1_4_v1",-0.380322896656178,0.0042042181126612,109,20,103
"D16","SF12_M1_5_v1",-0.318169788615164,0.0171786046109663,109,20,103
"D16","SF12_M1_6_v1",-0.353189184586677,0.00799749397352072,109,20,103
"D16","SF12_M1_7_v1",-0.377917796552683,0.0044589768839128,109,20,103
"D16","SF12_M1_9_v1",-0.302104030427022,0.0238206846261439,109,20,103
"D18","Tempo com dor que irradia p/ as pernas",-0.340026448066637,0.0158991622918068,115,16,10
"D2","BPI_3_v1",0.342645286036622,0.0480545810034625,124,8,104
"D2","BPI - Atividde geral",0.374990269770619,0.0481209030567485,76,8,71
"D2","Ord_RMDQ",0.490560416458251,0.043287910555348,66,4,65
"D2","SF12_M1_2_v1",-0.505586255097449,0.00337667558817274,121,8,103
"D2","SF12_M1_5_v1",-0.35875996819967,0.0391764564297911,121,8,103
"D2","SF12_M1_6_v1",-0.442956297018706,0.0105336298630536,121,8,103
"D2","SF12_M1_7_v1",-0.442518559074554,0.0106124645866833,121,8,103
"D20","Intensidade da dor no momento",0.345429259544027,0.0465567128590689,123,8,0
"D20","SF12_M1_8_v1",0.399570964139022,0.0213549633881926,121,8,103
"D21","Trabalho_Cansativo",0.382678131887948,0.0341344086666403,125,7,7
"D23","SF12_M1_10_v1",-0.657321177614543,0.0184185979102027,127,2,103
"D23","SF12_M1_12_v1",-0.561381144427643,0.0447467623028051,127,2,103
"D24","Intensidade da dor nas pernas",-0.291818279746362,0.0205750515241205,101,26,75
"D24","BPI_8_v1",0.317448454524588,0.0204526879620668,73,25,62
"D24","BPI - Humor",-0.395127719916406,0.00881804620147844,65,19,71
"D24","BPI - Relacionamento com outras pessoas",-0.361620949417701,0.0169142628212859,65,19,71
"D24","Oswestry7_v1",-0.269322079234492,0.0321029282552227,103,26,103
"D24","Ord_RMDQ",-0.365290979378188,0.0299782883298732,55,15,65
"D25","Andar_velocidade",0.431429154324636,0.0485314044568914,125,4,6
"D26","SF12_M1_11_v1",-0.6701423786932,0.0162111934755255,127,2,103
"D27","SF12_M1_4_v1",-0.430167074716191,0.0336570044728712,124,5,103
"D27","SF12_M1_5_v1",-0.426953616009586,0.0350304816838417,124,5,103
"D27","SF12_M1_6_v1",-0.436770315398935,0.0309771037470842,124,5,103
"D27","SF12_M1_7_v1",-0.503335335566578,0.012638178384194,124,5,103
"D28","BPI_8_v1",0.423205634376033,0.0465436240915263,93,5,62
"D28","SF12_M1_9_v1",-0.402512020485088,0.0347740075233486,123,6,103
"D28","SF12_M1_10_v1",-0.428238390931525,0.0245410677167052,123,6,103
"D28","SF12_M1_12_v1",-0.521136969739541,0.00596295374883513,123,6,103
"D29","Tempo com a dor nas costas",0.362040008326239,0.00132498025349646,89,42,11
"D29","Tempo com dor que irradia p/ as pernas",0.43940050120564,8.30727198443606e-05,89,42,10
"D29","Andar_velocidade",-0.264137776122486,0.021509043268423,88,41,6
"D29","Intensidade da dor nas pernas",0.400412302441209,0.000439362942467222,86,41,75
"D29","BPI_3_v1",0.231405391482933,0.0420380933971385,90,42,104
"D29","BPI_5_v1",0.264471102385929,0.0198361001610046,90,42,104
"D29","Oswestry1_v1",0.310817514993569,0.00639816192570345,87,42,103
"D29","Oswestry2_v1",0.284287120454679,0.0128525408088884,87,42,103
"D29","Oswestry4_v1",0.29874346887527,0.00885141552397043,87,42,103
"D29","Oswestry8_v1",0.231522033987778,0.0436263195117919,87,42,103
"D29","Oswestry10_v1",0.267964303657952,0.0191939737146506,87,42,103
"D29","Somatoria_Owestry",0.256525847186793,0.0251088088777106,87,42,103
"D29","SF12_M1_1_v1",0.335901957939701,0.00313521513039682,87,42,103
"D29","SF12_M1_2_v1",-0.235583836409514,0.0400092952415156,87,42,103
"D29","SF12_M1_3_v1",-0.340818168166676,0.00270903501360192,87,42,103
"D29","SF12_M1_4_v1",-0.408797428771156,0.000287416804596571,87,42,103
"D29","SF12_M1_5_v1",-0.326346690074218,0.00414007088957973,87,42,103
"D29","SF12_M1_6_v1",-0.315480254262114,0.00562621884871476,87,42,103
"D29","SF12_M1_7_v1",-0.333906595605721,0.00332477348135099,87,42,103
"D29","SF12_M1_9_v1",-0.273364839804469,0.0168479770665514,87,42,103
"D3","SF12_M1_2_v1",-0.676123183232399,0.0152626193437326,127,2,103
"D3","SF12_M1_5_v1",-0.570656938624839,0.041276945084468,127,2,103
"D3","SF12_M1_6_v1",-0.639437374560164,0.0219291054393077,127,2,103
"D3","SF12_M1_7_v1",-0.636917429318815,0.022467288715941,127,2,103
"Lombalgia","Há quanto tempo em São Paulo se de outro local",0.691234834595945,0.00531943618688581,13,11,1
"Lombalgia","Quantidade de cirurgias na coluna",0.514526835671869,0.00285262007560319,23,28,95
"Lombalgia","Tempo com a dor nas costas",0.566037439084307,6.32164707437405e-08,69,62,11
"Lombalgia","Tempo com dor que irradia p/ as pernas",0.48940449627493,4.08848488458662e-06,69,62,10
"Lombalgia","Andar_velocidade",-0.465011841756653,1.54573877208404e-05,69,60,6
"Lombalgia","Dor_costas_VAS",0.494060716578979,4.20775561945565e-06,67,61,53
"Lombalgia","Intensidade da dor nas pernas",0.503584403716498,2.86993700888403e-06,66,61,75
"Lombalgia","BPI_3_v1",0.422720750902932,7.80421978566439e-05,70,62,104
"Lombalgia","BPI_4_v1",0.416275039251861,0.000101737359085663,70,62,104
"Lombalgia","BPI_5_v1",0.430694930921862,5.58534463844399e-05,70,62,104
"Lombalgia","Intensidade da dor no momento",0.517612138072164,9.6870651541665e-07,69,62,0
"Lombalgia","Oswestry1_v1",0.376600278090726,0.000546468456301393,68,61,103
"Lombalgia","Oswestry2_v1",0.373637667766869,0.00060720496371028,68,61,103
"Lombalgia","Oswestry3_v1",0.244772608029538,0.0266849727644234,68,61,103
"Lombalgia","Oswestry4_v1",0.314729909437199,0.00413019374739007,68,61,103
"Lombalgia","Oswestry5_v1",0.229586212311059,0.0378801008106612,68,61,103
"Lombalgia","Oswestry7_v1",0.292895996874279,0.00774100393091153,68,61,103
"Lombalgia","Oswestry8_v1",0.25539886100689,0.020649946559153,68,61,103
"Lombalgia","Oswestry9_v1",0.321859305615899,0.00333280112250728,68,61,103
"Lombalgia","Oswestry10_v1",0.307713485635201,0.00507786486805983,68,61,103
"Lombalgia","Somatoria_Owestry",0.309760937499734,0.00478303822625195,68,61,103
"Lombalgia","SF12_M1_1_v1",0.431251377427216,6.63242099082304e-05,68,61,103
"Lombalgia","SF12_M1_2_v1",-0.404098586675234,0.000196792029736901,68,61,103
"Lombalgia","SF12_M1_3_v1",-0.475797275630245,9.29110372742372e-06,68,61,103
"Lombalgia","SF12_M1_4_v1",-0.511817007450052,1.58842704489856e-06,68,61,103
"Lombalgia","SF12_M1_5_v1",-0.464982814512758,1.5298574994852e-05,68,61,103
"Lombalgia","SF12_M1_6_v1",-0.472819193400877,1.06739546867991e-05,68,61,103
"Lombalgia","SF12_M1_7_v1",-0.490186398950592,4.6796623709159e-06,68,61,103
"Lombalgia","SF12_M1_8_v1",0.352672274842889,0.00124838705966128,68,61,103
"Lombalgia","SF12_M1_9_v1",-0.375056823606999,0.000577375715943107,68,61,103
"Lombalgia","SF12_M1_10_v1",-0.302410315029815,0.00591834580154683,68,61,103
"Lombalgia","SF12_M1_11_v1",-0.368000026484866,0.000740238145256176,68,61,103
"Lombalgia","SF12_M1_12_v1",-0.357401732336244,0.00106509053665016,68,61,103
"D31","Intensidade da dor nas pernas",0.302004507602479,0.0310670686637465,110,17,75
"D31","BPI_3_v1",0.388182327469244,0.00488867911013975,115,17,104
"D31","BPI_5_v1",0.323705116039447,0.01950286529325,115,17,104
"D31","Oswestry1_v1",0.29876121304635,0.0323036252337604,112,17,103
"D31","SF12_M1_3_v1",-0.284603183303517,0.0416036654898696,112,17,103
"D31","SF12_M1_9_v1",-0.348329828959787,0.0122770378025693,112,17,103
"D32","Há quanto tempo em São Paulo se de outro local",0.625213908456854,0.0307420632462393,19,5,1
"D32","Tempo com a dor nas costas",0.453211243201311,6.97745116797475e-05,94,37,11
"D32","Tempo com dor que irradia p/ as pernas",0.529702692107509,2.54678368545898e-06,94,37,10
"D32","Andar_velocidade",-0.241158487644414,0.0404420240616183,93,36,6
"D32","Dor_costas_VAS",0.284352730801988,0.015603280428793,92,36,53
"D32","Intensidade da dor nas pernas",0.554999399540578,1.07700960468857e-06,91,36,75
"D32","BPI_3_v1",0.285512996312204,0.0136999523623077,95,37,104
"D32","BPI_4_v1",0.272717503312967,0.0186673080129898,95,37,104
"D32","BPI_5_v1",0.35316176659976,0.00215039418403602,95,37,104
